from_reach,to_reach
15001200107299,15001200054707
15001200092736,15001200010631
15001200021552,15001200048257
15001200023329,15001200065663
15001200066553,15001200060236
15001200066756,15001200029115
15001200049866,15001200016341
15001200077524,15001200060592
15001200008485,15001200007840
15001200107122,15001200002756
15001200050042,15001200038273
15001200092391,15001200048265
15001200077876,15001200025706
15001200109872,15001200058736
15001200066755,15001200024931
15001200052497,15001200036643
15001200077250,15001200052212
15001200021228,15001200068307
15001200079284,15001200065804
15001200007780,15001200002782
15001200038913,15001200042780
15001200079285,15001200041512
15001200077384,15001200032141
15001200007785,15001200036721
15001200007432,15001200065956
15001200034965,15001200039587
15001200021775,15001200047315
15001200023950,15001200036650
15001200036429,15001200074874
15001200081409,15001200049923
15001200091922,15001200002413
15001200092540,15001200014201
15001200063821,15001200038890
15001200037075,15001200051975
15001200080303,15001200032486
15001200094876,15001200048103
15001200035447,15001200072777
15001200062883,15001200024995
15001200035945,15001200047317
15001200106627,15001200002567
15001200009888,15001200070133
15001200036434,15001200046336
15001200079071,15001200074877
15001200035322,15001200057663
15001200095959,15001200060152
15001200021226,15001200040884
15001200110293,15001200038718
15001200082167,15001200076730
15001200067213,15001200006648
15001200106461,15001200054811
15001200035777,15001200079697
15001200096151,15001200039369
15001200093631,15001200053357
15001200049870,15001200059045
15001200110662,15001200054399
15001200006306,15001200002386
15001200006467,15001200063818
15001200094685,15001200038206
15001200080100,15001200003959
15001200010948,15001200047109
15001200095958,15001200069984
15001200007256,15001200017915
15001200107120,15001200023677
15001200022946,15001200029820
15001200078551,15001200024292
15001200078199,15001200075023
15001200035136,15001200027607
15001200035124,15001200060571
15001200011481,15001200065361
15001200107450,15001200036183
15001200079477,15001200007790
15001200106786,15001200020382
15001200036855,15001200036163
15001200109039,15001200025179
15001200021952,15001200020378
15001200036842,15001200044409
15001200091504,15001200042999
15001200007774,15001200033369
15001200063642,15001200002528
15001200010345,15001200022593
15001200106012,15001200018796
15001200094676,15001200005188
15001200066976,15001200033706
15001200024125,15001200030150
15001200081810,15001200008150
15001200036432,15001200021181
15001200037491,15001200070244
15001200035602,15001200002563
15001200021962,15001200008652
15001200107293,15001200008698
15001200022133,15001200058977
15001200096149,15001200065415
15001200052324,15001200070196
15001200066362,15001200076997
15001200077687,15001200063790
15001200049850,15001200072748
15001200106155,15001200061936
15001200023752,15001200049977
15001200023747,15001200074660
15001200079885,15001200070275
15001200020773,15001200018945
15001200007609,15001200032111
15001200106001,15001200056328
15001200109223,15001200028449
15001200009078,15001200070246
15001200007627,15001200032939
15001200009267,15001200051909
15001200105864,15001200052200
15001200053352,15001200072259
15001200063189,15001200077508
15001200078548,15001200010631
15001200105851,15001200036250
15001200021559,15001200002617
15001200079491,15001200077150
15001200035610,15001200056254
15001200107638,15001200003135
15001200023327,15001200004175
15001200050048,15001200054770
15001200095490,15001200065512
15001200025302,15001200053128
15001200105854,15001200068432
15001200009895,15001200039418
15001200106946,15001200002678
15001200049086,15001200077539
15001200078893,15001200077260
15001200006618,15001200079857
15001200007251,15001200014574
15001200037071,15001200015114
15001200093208,15001200035675
15001200009271,15001200039448
15001200108624,15001200079369
15001200006310,15001200056361
15001200106800,15001200032943
15001200035780,15001200019342
15001200106153,15001200027031
15001200095736,15001200044273
15001200009889,15001200005481
15001200023147,15001200056103
15001200067220,15001200063164
15001200091776,15001200070658
15001200077541,0
15001200065945,15001200004717
15001200038712,15001200006449
15001200050233,15001200019065
15001200020787,15001200019198
15001200093630,15001200048190
15001200050237,15001200042220
15001200107127,15001200072660
15001200106788,15001200072719
15001200036438,15001200079530
15001200078203,15001200052107
